affiliation_name,dmp_id,is_pilot_dmp,is_a_match,notes,provenance,related_work,type,publisher,container,publication_date,title,location,authors,weighted_score
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,unsure,,crossref,https://doi.org/10.1109/embc.2013.6610321,article,IEEE,"[""2013 35th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)""]",2013-07,Modeling open-loop stability of a human arm driven by a functional electrical stimulation neuroprosthesis,,Eric M. Schearer | Eric J. Perreault | Matthew C. Tresch | Kevin M. Lynch,17
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,unsure,No sufficient acknowledgement of grants as far as I can see (conference paper),openalex,https://doi.org/10.1109/embc.2013.6610321,article,,,2013-07-01,Modeling open-loop stability of a human arm driven by a functional electrical stimulation neuroprosthesis,,Yu-Wei Liao | Eric M. Schearer | Xiao Hu | Eric J. Perreault | Matthew C. Tresch | Kevin Lynch,17
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,yes,in list of pubs on grant site,crossref,https://doi.org/10.1109/icra.2012.6224981,article,IEEE,"[""2012 IEEE International Conference on Robotics and Automation""]",2012-05,System identification for 3D force control of a human arm neuroprosthesis using functional electrical stimulation,,Eric M. Schearer | Yu-Wei Liao | Eric J. Perreault | Matthew C. Tresch | William D. Memberg | Robert F. Kirsch | Kevin M. Lynch,17
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,yes,in list of pubs on grant site,openalex,https://doi.org/10.1109/icra.2012.6224981,article,,,2012-05-01,System identification for 3D force control of a human arm neuroprosthesis using functional electrical stimulation,,Eric M. Schearer | Yu-Wei Liao | Eric J. Perreault | Matthew C. Tresch | William D. Memberg | Robert F. Kirsch | Kevin Lynch,17
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,unsure,No sufficient acknowledgement of grants as far as I can see (conference paper),crossref,https://doi.org/10.1109/iembs.2011.6091343,article,IEEE,"[""2011 Annual International Conference of the IEEE Engineering in Medicine and Biology Society""]",2011-08,Continuous movement decoding using a target-dependent model with EMG inputs,,N. A. Sachs | E. A. Corbett | L. E. Miller | E. J. Perreault,12
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,unsure,No sufficient acknowledgement of grants as far as I can see (conference paper),openalex,https://doi.org/10.1109/iembs.2011.6091343,article,,,2011-08-01,Continuous movement decoding using a target-dependent model with EMG inputs,,Nicholas A. Sachs | Elaine A. Corbett | Lee E. Miller | Eric J. Perreault,12
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,unsure,,crossref,https://doi.org/10.1109/iros.2014.6942849,article,IEEE,"[""2014 IEEE/RSJ International Conference on Intelligent Robots and Systems""]",2014-09,Multi-muscle FES control of the human arm for interaction tasks&amp;#x2014;Stabilizing with muscle co-contraction and postural adjustment: A simulation study,,Yu-Wei Liao | Eric M. Schearer | Eric J. Perreault | Matthew C. Tresch | Kevin M. Lynch,17
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,unsure,No sufficient acknowledgement of grants as far as I can see (conference paper),openalex,https://doi.org/10.1109/iros.2014.6942849,article,,,2014-09-01,Multi-muscle FES control of the human arm for interaction tasks&amp;#x2014;Stabilizing with muscle co-contraction and postural adjustment: A simulation study,,Yu-Wei Liao | Eric M. Schearer | Eric J. Perreault | Matthew C. Tresch | Kevin Lynch,17
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,unsure,,crossref,https://doi.org/10.1109/iros.2014.6943064,article,IEEE,"[""2014 IEEE/RSJ International Conference on Intelligent Robots and Systems""]",2014-09,Identifying inverse human arm dynamics using a robotic testbed,,Eric M. Schearer | Yu-Wei Liao | Eric J. Perreault | Matthew C. Tresch | William D. Memberg | Robert F. Kirsch | Kevin M. Lynch,17
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,unsure,No sufficient acknowledgement of grants as far as I can see (conference paper),openalex,https://doi.org/10.1109/iros.2014.6943064,article,,,2014-09-01,Identifying inverse human arm dynamics using a robotic testbed,,Eric M. Schearer | Yu-Wei Liao | Eric J. Perreault | Matthew C. Tresch | William D. Memberg | Robert F. Kirsch | Kevin Lynch,17
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,unsure,,crossref,https://doi.org/10.1109/ner.2015.7146620,article,IEEE,"[""2015 7th International IEEE/EMBS Conference on Neural Engineering (NER)""]",2015-04,Evaluation of a semi-parametric model for high-dimensional FES control,,Eric M. Schearer | Yu-Wei Liao | Eric J. Perreault | Matthew C. Tresch | William D. Memberg | Robert F. Kirsch | Kevin M. Lynch,17
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,unsure,No sufficient acknowledgement of grants as far as I can see (conference paper),openalex,https://doi.org/10.1109/ner.2015.7146620,article,,,2015-04-01,Evaluation of a semi-parametric model for high-dimensional FES control,,Eric M. Schearer | Yu-Wei Liao | Eric J. Perreault | Matthew C. Tresch | William D. Memberg | Robert F. Kirsch | Kevin Lynch,17
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,unsure,No definitive grant numbers in Acknowledgements,crossref,https://doi.org/10.1109/tnsre.2013.2251664,article,Institute of Electrical and Electronics Engineers (IEEE),"[""IEEE Transactions on Neural Systems and Rehabilitation Engineering""]",2013-07,Real-Time Evaluation of a Noninvasive Neuroprosthetic Interface for Control of Reach,"vol: 21, iss: 4, pgs: 674-683",Elaine A. Corbett | Konrad P. Kording | Eric J. Perreault,12
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,yes,in list of pubs on grant site,crossref,https://doi.org/10.1109/tnsre.2013.2282903,article,Institute of Electrical and Electronics Engineers (IEEE),"[""IEEE Transactions on Neural Systems and Rehabilitation Engineering""]",2014-05,Multi-Muscle FES Force Control of the Human Arm for Arbitrary Goals,"vol: 22, iss: 3, pgs: 654-663",Eric M. Schearer | Yu-Wei Liao | Eric J. Perreault | Matthew C. Tresch | William D. Memberg | Robert F. Kirsch | Kevin M. Lynch,17
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,yes,in list of pubs on grant site,openalex,https://doi.org/10.1109/tnsre.2013.2282903,article,Institute of Electrical and Electronics Engineers,IEEE Transactions on Neural Systems and Rehabilitation Engineering,2014-05-01,Multi-Muscle FES Force Control of the Human Arm for Arbitrary Goals,"vol: 22, iss: 3, pgs: 654-663",Eric M. Schearer | Yu-Wei Liao | Eric J. Perreault | Matthew C. Tresch | William D. Memberg | Robert F. Kirsch | Kevin Lynch,17
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,crossref,https://doi.org/10.1152/jn.00349.2015,article,American Physiological Society,"[""Journal of Neurophysiology""]",2015-09,Neural coordination during reach-to-grasp,"vol: 114, iss: 3, pgs: 1827-1836",Mukta Vaidya | Konrad Kording | Maryam Saleh | Kazutaka Takahashi | Nicholas G. Hatsopoulos,10
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,crossref,https://doi.org/10.1152/jn.00626.2010,article,American Physiological Society,"[""Journal of Neurophysiology""]",2011-08,Statistical assessment of the stability of neural movement representations,"vol: 106, iss: 2, pgs: 764-774",Ian H. Stevenson | Anil Cherian | Brian M. London | Nicholas A. Sachs | Eric Lindberg | Jacob Reimer | Marc W. Slutzky | Nicholas G. Hatsopoulos | Lee E. Miller | Konrad P. Kording,12
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,crossref,https://doi.org/10.1152/jn.00769.2013,article,American Physiological Society,"[""Journal of Neurophysiology""]",2015-04,Consequences of biomechanically constrained tasks in the design and interpretation of synergy analyses,"vol: 113, iss: 7, pgs: 2102-2113",Katherine M. Steele | Matthew C. Tresch | Eric J. Perreault,12
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,openalex,https://doi.org/10.1152/jn.00769.2013,article,American Physiological Society,Journal of Neurophysiology,2015-04-01,Consequences of biomechanically constrained tasks in the design and interpretation of synergy analyses,"vol: 113, iss: 7, pgs: 2102-2113",Katherine M. Steele | Matthew C. Tresch | Eric J. Perreault,12
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,crossref,https://doi.org/10.1155/2012/741835,article,Hindawi Limited,"[""Smart Materials Research""]",2012-05-21,Microstereolithography of Three-Dimensional Polymeric Springs for Vibration Energy Harvesting,"vol: 2012, pgs: 1-9",Evan Baker | Timothy Reissman | Fan Zhou | Chen Wang | Kevin Lynch | Cheng Sun,10
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,openalex,https://doi.org/10.1155/2012/741835,article,Hindawi Publishing Corporation,Smart Materials Research,2012-05-21,Microstereolithography of Three-Dimensional Polymeric Springs for Vibration Energy Harvesting,"vol: 2012, pgs: 1-9",Evan Baker | Timothy Reissman | Zhou Fan | Chen Wang | Kevin Lynch | Cheng Sun,10
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,unsure,No definitive grant numbers in Acknowledgements,crossref,https://doi.org/10.1371/journal.pcbi.1002775,article,Public Library of Science (PLoS),"[""PLoS Computational Biology""]",2012-11-15,Functional Connectivity and Tuning Curves in Populations of Simultaneously Recorded Neurons,"vol: 8, iss: 11, pgs: e1002775",Ian H. Stevenson | Brian M. London | Emily R. Oby | Nicholas A. Sachs | Jacob Reimer | Bernhard Englitz | Stephen V. David | Shihab A. Shamma | Timothy J. Blanche | Kenji Mizuseki | Amin Zandvakili | Nicholas G. Hatsopoulos | Lee E. Miller | Konrad P. Kording,12
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,crossref,https://doi.org/10.3389/fncom.2013.00105,article,Frontiers Media SA,"[""Frontiers in Computational Neuroscience""]",2013,The number and choice of muscles impact the results of muscle synergy analyses,vol: 7,Katherine M. Steele | Matthew C. Tresch | Eric J. Perreault,12
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,openalex,https://doi.org/10.3389/fncom.2013.00105,article,Frontiers Media,Frontiers in Computational Neuroscience,2013-01-01,The number and choice of muscles impact the results of muscle synergy analyses,vol: 7,Katherine M. Steele | Matthew C. Tresch | Eric J. Perreault,12
Northwestern University,https://doi.org/10.48321/D1143FD15F,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,crossref,https://doi.org/10.7554/elife.04250,article,"eLife Sciences Publications, Ltd","[""eLife""]",2015-04-30,Automatic discovery of cell types and microcircuitry from neural connectomics,vol: 4,Eric Jonas | Konrad Kording,10
Northwestern University,https://doi.org/10.48321/D1305S,FALSE,no,No definitive US grant number in Acknowledgements; possible UK grants,openalex,https://doi.org/10.1182/bloodadvances.2024014227,article,,PubMed,2024-08-20,Meta-analysis of genome-wide association studies of stable warfarin dose in patients of African ancestry.,,Innocent G. Asiimwe | Marc Blockman | Larisa H. Cavallari | Karen Cohen | Clint Cupido | Collet Dandara | Brittney A. Harris | Barry Jacobson | Julie A. Johnson | Mohammed Lamorde | Nita A. Limdi | Jennie Morgan | Johannes P. Mouton | Sarudzai Muyambo | Doreen Nakagaayi | Arinao Ndadza | Emmy Okello | Minoli A. Perera | Elise Schapkaitz | Christine Sekaggya‐Wiltshire | Jerome Roy Semakula | Gayle Tatz | Catriona Waitt | Jing Wang | Eunice J. Zhang | Andrea Jorgensen | Munir Pirmohamed,12
Northwestern University,https://doi.org/10.48321/D139D84658,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,crossref,https://doi.org/10.1002/aelm.201800460,article,Wiley,"[""Advanced Electronic Materials""]",2018-11-14,The Vacancy‐Induced Electronic Structure of the SrTiO3−δ Surface,"vol: 5, iss: 1",Seyoung Cook | Maxwell T. Dylla | Richard A. Rosenberg | Zachary R. Mansley | G. Jeffrey Snyder | Laurence D. Marks | Dillon D. Fong,10
Northwestern University,https://doi.org/10.48321/D139D84658,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,openalex,https://doi.org/10.1002/aelm.201800460,article,Wiley,Advanced Electronic Materials,2018-11-14,The Vacancy‐Induced Electronic Structure of the SrTiO 3−δ Surface,"vol: 5, iss: 1",Seyoung Cook | Maxwell Dylla | R. A. Rosenberg | Zachary R. Mansley | G. Jeffrey Snyder | Laurence D. Marks | Dillon D. Fong,10
Northwestern University,https://doi.org/10.48321/D139D84658,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,crossref,https://doi.org/10.1007/s11249-015-0567-5,article,Springer Science and Business Media LLC,"[""Tribology Letters""]",2015-08-02,Direct Observation of Layer-by-Layer Wear,"vol: 59, iss: 3",Yifeng Liao | Laurence D. Marks,10
Northwestern University,https://doi.org/10.48321/D139D84658,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,openalex,https://doi.org/10.1007/s11249-015-0567-5,article,Springer Science+Business Media,Tribology Letters,2015-08-02,Direct Observation of Layer-by-Layer Wear,"vol: 59, iss: 3",Yifeng Liao | Laurence D. Marks,10
Northwestern University,https://doi.org/10.48321/D139D84658,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,crossref,https://doi.org/10.1007/s11249-016-0720-9,article,Springer Science and Business Media LLC,"[""Tribology Letters""]",2016-07-25,Graphitic Carbon Films Across Systems,"vol: 63, iss: 3",Emily E. Hoffman | Laurence D. Marks,10
Northwestern University,https://doi.org/10.48321/D139D84658,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,openalex,https://doi.org/10.1007/s11249-016-0720-9,article,Springer Science+Business Media,Tribology Letters,2016-07-25,Graphitic Carbon Films Across Systems,"vol: 63, iss: 3",E.E. Hoffman | Laurence D. Marks,10
Northwestern University,https://doi.org/10.48321/D139D84658,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,crossref,https://doi.org/10.1007/s11249-016-0743-2,article,Springer Science and Business Media LLC,"[""Tribology Letters""]",2016-09-12,Soft Interface Fracture Transfer in Nanoscale MoS2,"vol: 64, iss: 1",Emily E. Hoffman | Laurence D. Marks,10
Northwestern University,https://doi.org/10.48321/D139D84658,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,openalex,https://doi.org/10.1007/s11249-016-0743-2,article,Springer Science+Business Media,Tribology Letters,2016-09-12,Soft Interface Fracture Transfer in Nanoscale MoS2,"vol: 64, iss: 1",E.E. Hoffman | Laurence D. Marks,10
Northwestern University,https://doi.org/10.48321/D139D84658,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,crossref,https://doi.org/10.1016/j.apsusc.2017.05.187,article,Elsevier BV,"[""Applied Surface Science""]",2017-11,ALD synthesis of platinum nanoparticles on single-crystal SrTiO3 pretreated with wet chemical etching,"vol: 422, pgs: 661-665",Chuandao Wang | Pratik Koirala | Peter Stair | Laurence Marks,10
Northwestern University,https://doi.org/10.48321/D139D84658,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,openalex,https://doi.org/10.1016/j.apsusc.2017.05.187,article,Elsevier BV,Applied Surface Science,2017-11-01,ALD synthesis of platinum nanoparticles on single-crystal SrTiO3 pretreated with wet chemical etching,"vol: 422, pgs: 661-665",Chuandao Wang | Pratik Koirala | Peter C. Stair | Laurence D. Marks,10
Northwestern University,https://doi.org/10.48321/D139D84658,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,crossref,https://doi.org/10.1016/j.carbon.2018.03.002,article,Elsevier BV,"[""Carbon""]",2018-06,In situ observations of graphitic staples in crumpled graphene,"vol: 132, pgs: 760-765",Alex Y.W. Lin | Xiao-xiang Yu | Albert Dato | Gordon Krauss | Laurence D. Marks,10
Northwestern University,https://doi.org/10.48321/D139D84658,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,openalex,https://doi.org/10.1016/j.carbon.2018.03.002,article,Elsevier BV,Carbon,2018-06-01,In situ observations of graphitic staples in crumpled graphene,"vol: 132, pgs: 760-765",Alex Lin | Xiao-Xiang Yu | Albert Dato | Gordon G. Krauss | Laurence D. Marks,10
Northwestern University,https://doi.org/10.48321/D139D84658,TRUE,yes,Grant number in Acknowledgements,crossref,https://doi.org/10.1016/j.surfrep.2018.08.001,article,Elsevier BV,"[""Surface Science Reports""]",2018-10,Pauling's rules for oxide surfaces,"vol: 73, iss: 5, pgs: 213-232",Tassie K. Andersen | Dillon D. Fong | Laurence D. Marks,10
Northwestern University,https://doi.org/10.48321/D139D84658,TRUE,yes,Grant number in Acknowledgements,openalex,https://doi.org/10.1016/j.surfrep.2018.08.001,article,Elsevier BV,Surface Science Reports,2018-10-01,Pauling's rules for oxide surfaces,"vol: 73, iss: 5, pgs: 213-232",Tassie K. Andersen | Dillon D. Fong | Laurence D. Marks,10
Northwestern University,https://doi.org/10.48321/D139D84658,TRUE,no,Grant number NOT in Acknowledgements - other grants listed,crossref,https://doi.org/10.1016/j.susc.2015.10.057,article,Elsevier BV,"[""Surface Science""]",2016-06,Morphology and oxidation state of ALD-grown Pd nanoparticles on TiO2- and SrO-terminated SrTiO3 nanocuboids,"vol: 648, pgs: 291-298",Bor-Rong Chen | Cassandra George | Yuyuan Lin | Linhua Hu | Lawrence Crosby | Xianyi Hu | Peter C. Stair | Laurence D. Marks | Kenneth R. Poeppelmeier | Richard P. Van Duyne | Michael J. Bedzyk,10
